source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,radial_velocity
4421576987652013824,229.93615572338072,2.174382569236471,0.02827360182107118,4.150652437057808,-9.602664446781528,17.813793182373047,0.7832164764404297,
4421580599724465408,229.85977253002386,2.1871877855005617,7.249268235956562,-10.195931949666374,-40.2301753243593,14.63787841796875,2.2840871810913086,17.67725372314453
4421580737163429888,229.81416468482877,2.191887457652873,1.048998192844892,7.814488216530276,9.972955847065757,14.408354759216309,0.7473268508911133,-35.789459228515625
4421580737163433216,229.8113118194922,2.200194414889343,4.534146157370909,-15.254105327433194,-24.195354064386873,16.186023712158203,2.482480049133301,
4421580805882912768,229.7946538077564,2.1977392913186615,0.0817376578081011,4.0633810745849575,-10.033306100295382,14.667603492736816,1.1153879165649414,56.394195556640625
4421580840242649600,229.8185280726392,2.207423242932339,0.7035776659177925,-11.027254720584002,1.216293060915191,17.717321395874023,1.3632144927978516,
4421580874602383488,229.84407336770008,2.210684787112092,1.7596956670608097,-25.459649608922245,10.52220988273653,16.343143463134766,1.8646621704101562,
4421580939022057984,229.81924218206873,2.2220500204523295,1.491369239938035,-9.28225901640932,-4.109754533184946,17.875253677368164,2.0942554473876953,
4421580977681605888,229.8405917324577,2.229029766388558,0.2120946855887649,4.080873142937898,-9.89765988044999,17.70331382751465,0.8779525756835938,
4421580977681607296,229.83483665800577,2.2288074315527506,0.8228669927556498,-9.094846305432132,-8.420224639692492,17.568138122558594,1.4461193084716797,
4421581286919333888,229.85769982181404,2.2354443250110494,0.4407304707229612,-2.0863206220361925,-3.358411282832749,16.52040672302246,0.8091316223144531,
4421581389998552064,229.85052619049108,2.248400894875351,1.9267210799112817,4.412309661088567,-6.799833778854092,15.717355728149414,1.4568920135498047,
4421581488777939712,229.8651721994143,2.253845580226587,1.2383467322146646,-3.0288227298474633,11.258117372924225,17.167863845825195,1.6542892456054688,
4421581488778685696,229.87352127181043,2.257802420372102,0.44471572027898726,-5.802384379473996,-2.3237498472974365,17.919530868530273,1.3297710418701172,
4421581596156899584,229.80670217991704,2.2162662222257543,0.43586349925152557,2.4151866500095407,-9.604414969116359,17.87346076965332,0.8923473358154297,
4421581664876381568,229.78771611633414,2.2291444735387707,0.0793611182546841,4.1403941503628,-9.915618909395203,15.560419082641602,1.049835205078125,
4421581694936331648,229.814910475745,2.234113684185762,0.751444077256132,-1.8723196554211903,-7.1661938356032735,16.9072265625,1.1469383239746094,
4421581798015580160,229.80464334314186,2.250826172040049,0.13049566017353814,4.166681810015384,-10.044426469100799,16.755971908569336,0.9733867645263672,
4421581836675075840,229.76022415200066,2.230596779626848,0.07719468525693024,4.183045839198407,-9.832375330141677,13.674921989440918,1.2377166748046875,54.24007797241211
4421581866735023616,229.78296744687273,2.2342331080287954,0.5560246650492259,-4.990517278225117,-10.54950127051894,17.86638069152832,0.9340324401855469,
4421581901094774656,229.75928887238965,2.2397120037394234,0.19103239209009262,4.156075338738268,-10.15157268743685,17.295957565307617,0.9168739318847656,
4421581905395365120,229.7629264407621,2.2400903928459566,0.35573589267533556,-10.328320380690489,-8.082205260272024,15.975817680358887,0.898625373840332,
4421581935454520448,229.76735576906302,2.2427092748781403,0.36295238645762895,4.561409568831916,-6.068495204720949,16.42429542541504,0.8099222183227539,
4421581935454530944,229.7685767147478,2.2486332317361932,0.025204465412464558,-8.993505266606574,-5.8657250635665115,16.532970428466797,0.5097846984863281,
4421582042833507584,229.78287294241034,2.254486711119103,0.48847015899866597,-5.646333140942027,-4.109939673969418,17.448137283325195,1.2516212463378906,
4421582210332454144,229.83323148741172,2.2589900287365055,-0.05157661874022957,4.092768022514357,-9.851630472943482,17.811491012573242,0.7686920166015625,
4421582214632276352,229.8412631715056,2.2661522416509365,0.19425890059626452,-0.4506199847003566,-8.265783035681615,17.67108726501465,1.1826915740966797,
4421582244691546880,229.8499158336931,2.2699144400234896,0.14696527094337092,3.9625069774122927,-9.915596289487008,14.700311660766602,1.1166486740112305,43.66889953613281
4421582519570142336,229.8309191472857,2.288862830775522,0.2090653322050691,5.820777275912705,-16.978673295788006,16.824037551879883,0.6893310546875,
4421582523869925760,229.82719725245434,2.283012685236591,0.04320384603689308,4.211224491516367,-9.845070798902801,15.112195014953613,0.6634702682495117,
4421582588289623040,229.8306161976261,2.292337454221594,0.2681333403472361,-5.33608892676127,-14.94276201474224,17.874666213989258,0.9453048706054688,
4421582691368788480,229.9396662885692,2.2576192823470875,0.2687086876748939,-4.468379957523756,-8.28205054588809,17.9724178314209,0.7456531524658203,
4421582833107556224,229.96034872087228,2.2773243174699362,1.548364761418246,-10.917853587650251,-12.904955999259101,16.74444007873535,1.7592458724975586,
4421582897527265280,229.94785234761213,2.2900470306937946,0.20401898297494672,-7.85108885588828,-2.1026348967386244,17.62421417236328,1.0550689697265625,
4421582901827034368,229.94685214910578,2.278991952839357,0.027922899612436707,-4.160764411021251,-0.7028458891558235,17.561464309692383,0.8353462219238281,
4421583069325950592,229.9141498778601,2.284647046914188,0.8249731468759173,-9.46032526328592,2.1828570245401426,17.746856689453125,1.3212604522705078,
4421583279784157568,229.9554787404241,2.2894560431866915,0.34931706888262354,2.671511023758476,-7.219081463098476,15.923282623291016,0.792750358581543,
4421583378563621888,229.99811548671775,2.3066506216093696,0.4511732799826218,7.284050870482499,-6.963341119079315,17.700069427490234,1.4458122253417969,
4421583485942593280,229.94348925224773,2.3111006145246176,0.5462755675182247,-9.443078714144427,4.170718975510904,17.600805282592773,1.2954120635986328,
4421583589021809536,229.94480851197156,2.323536295080162,2.096860560663031,-21.255388740341456,-0.3907110253600548,17.31356430053711,2.2583980560302734,
4421583962679181952,229.88250157239474,2.315313670109815,0.640964080397974,-3.486779009897169,-13.523846239087897,16.658811569213867,1.0332450866699219,
4421584035698412672,229.85794061261845,2.2964242146117892,2.2991573378387984,-1.7964867288990263,11.712990461059336,15.182028770446777,1.5115575790405273,
4421584138777631360,229.85643559931455,2.3260141325595955,0.407333224530388,6.489868160349423,-6.079549489336548,17.394289016723633,1.0034065246582031,
4421584344936056704,229.93425895702782,2.3326485266928696,0.2055193563032492,-7.9794419806056585,-2.079559290804868,17.634366989135742,0.6514492034912109,
4421584512435020672,229.93260638089828,2.3451787770228063,0.7816374943881029,-3.043161742120241,-9.683561887611527,15.996585845947266,0.9814643859863281,
4421584516734751360,229.93538694422926,2.352911893191403,0.6156605468587202,3.8020247885504066,-8.4072444437726,15.75100326538086,0.8111381530761719,
4421584757252921088,229.93785352626688,2.3683639351474306,1.4891517127826677,11.17768667239705,-7.020883121863907,17.76875877380371,1.9760894775390625,
4421584791612662016,229.91469480938085,2.3725657697431206,5.850450955643033,-65.37837478332347,-45.57755459626394,16.19554901123047,2.6808242797851562,
4421584890393074432,230.28379111445054,2.1055121717961565,0.33624317071546356,-3.493298747037411,-4.473815991001749,17.980337142944336,1.0154075622558594,
4421585032130763904,230.30856542375307,2.1301769524613725,0.44037764912744903,-12.15675609950802,-2.93976252850963,15.685088157653809,0.7946233749389648,
4421585169569720448,230.2551884823355,2.1268542027130084,1.7449330332085815,-38.02128250383128,-1.1875150366387917,17.118497848510742,2.102489471435547,
4421585444447624448,230.3227656264253,2.146117398343746,0.3495697280529363,-5.632016447585416,0.7231226949722899,17.04697036743164,0.9744663238525391,
4421585474508623232,230.30073258216504,2.1431321437721538,0.17823513147748604,-7.1397330924820706,-3.138797075171884,14.657820701599121,0.44454479217529297,
4421585547526839808,230.33194568498578,2.156944737339831,1.8312492208988669,-8.029631316246022,-24.06777608973685,15.693461418151855,1.5323095321655273,
4421585650606057344,230.33679397542318,2.177535629949194,1.0086644673030098,-9.08549101094864,4.54220493695604,17.454059600830078,1.695098876953125,
4421585753685274624,230.28878400360736,2.1606158627433856,0.36118467397519594,-4.8760972672781175,-6.71270203677259,16.91655731201172,0.8406448364257812,
4421585856764489856,230.3244822294956,2.1852776180538527,2.3930590366207647,6.979709180191222,-22.960343801967184,17.24360466003418,2.536407470703125,
4421585886825501696,230.30341816872456,2.1815156226844183,0.17444604262943927,-3.5450295465389434,-2.2785467088396087,17.221294403076172,0.6163654327392578,
4421585925483967104,230.32763556211412,2.191899070733279,0.599992456527319,-3.623477892848905,-6.285735744487988,17.655277252197266,1.2213115692138672,
4421585959843706240,230.2315032757913,2.136039650186322,2.4392112136005006,-5.148962944068106,-10.279186940241562,15.325871467590332,1.6578044891357422,
4421585994203445120,230.23648022736148,2.1458208721433047,0.4472142395614502,-5.128115128449009,-4.551296905104827,16.24238395690918,0.8609962463378906,
4421586097282660096,230.24778527326094,2.152913612391058,0.7961815088326127,-8.814324067208654,8.692509702732755,16.5378475189209,1.14471435546875,
4421586196063146752,230.25467127329946,2.1794440434603586,0.06368713210052071,-0.7227463034009616,-1.1293094641180825,17.602195739746094,1.0075511932373047,
4421586299142359168,230.1998547150705,2.1692571947643033,0.44334017824657307,-1.475503545678659,-0.7253732817609249,16.54334259033203,0.8376884460449219,
4421586475239789312,230.228472931418,2.1893705303534214,1.4160291594115504,-11.974358197814471,1.18900333858407,15.750202178955078,1.2206668853759766,
4421586509599520896,230.2765538647934,2.1739310179142195,0.4716100512315333,3.089192472435263,-1.5313456198708917,17.907012939453125,1.1448535919189453,
4421586578318999936,230.2588380000249,2.17682705277728,0.507742720563079,-8.343828842853073,-2.3742939286162907,17.77834129333496,0.9176750183105469,
4421586578319000064,230.26099849234492,2.1782925121491354,0.5256764507524201,-16.125740484603163,-10.140615383760217,16.210002899169922,0.8439178466796875,
4421587024995603840,230.2764130168372,2.2267629450683843,0.390294253020379,-12.203537660438103,-7.143173021664279,16.871490478515625,0.6749038696289062,
4421587196794282496,230.38514971582845,2.1956848615059736,0.4802596518914623,-3.564403902937797,0.9560612584021067,17.348407745361328,1.0605545043945312,
4421587226855303296,230.38611668587265,2.2021481207243907,0.23374050497110338,-7.28963611421122,-3.68158541435062,16.503219604492188,0.7986631393432617,
4421587231154816768,230.39745630403203,2.2017767139241857,0.849301504227003,-40.762727206371956,-3.6534774290052394,16.955913543701172,0.9593029022216797,
4421587265513761408,230.36552202777358,2.20053037230565,0.6680638563563331,3.649943070473509,-3.5101528668251523,17.866670608520508,1.299123764038086,
4421587329934515200,230.34091228809993,2.1917201185300366,0.32669554462310507,-1.9760742269281164,3.598005619021781,17.79166030883789,0.9727115631103516,
4421587433013735680,230.3461999640338,2.2085280280505377,0.09001076060207053,-1.3047011969215032,-6.026609625982439,16.454479217529297,0.9618911743164062,
4421587506029125248,230.37090061198865,2.215694032005126,1.1878519575303448,-2.7921156979022568,-18.03225363844766,17.995311737060547,1.7198905944824219,
4421587673536450304,230.3966511725526,2.223533215202616,0.25030229775746415,-7.091185107360774,3.821907936558173,16.19832992553711,0.9133358001708984,
4421587712190360448,230.41171912268732,2.2301208242309714,0.25629264501644256,0.2543445775250001,-5.919657444002368,16.61725616455078,0.8648796081542969,
4421587712190361344,230.40585400145903,2.2336561845277085,0.3878019390744427,-7.63169524322497,-5.917359717976518,17.079917907714844,0.9317684173583984,
4421587742251386624,230.43341732399773,2.2308408345434128,0.174991886967079,0.5735769156238731,-0.10137141008046045,17.66755485534668,0.9336204528808594,
4421587780909837056,230.4378529297321,2.246667962155096,0.7644554087040305,3.528511394469554,-8.246845117050404,17.352190017700195,1.3274059295654297,
4421587952708532864,230.37216753961303,2.236193179763228,0.6432841694408672,10.613225428323684,-4.322707637559208,15.817281723022461,0.9178352355957031,
4421587982769562240,230.3727948686009,2.2479334799291983,0.5549166383925718,-4.687856409603473,-3.9389474459400113,15.311628341674805,0.8242225646972656,
4421588055787746432,230.42498412646862,2.2570833426276,0.7307166595893084,-2.002292914062854,-5.33511655824095,15.134868621826172,0.8230819702148438,
4421588085848778880,230.39560038005067,2.25509888216926,0.203793353041661,-6.337872900635976,-8.938027973308884,17.582048416137695,0.6635608673095703,
4421588193226703744,230.3217069877881,2.2210708697086416,1.4397018963860375,-6.174488899280913,14.83075677980999,17.27198600769043,1.7270584106445312,
4421588223287719424,230.30226870016085,2.21562995557838,0.23610455193013405,-2.4143431554046044,-14.276823684125027,17.759485244750977,0.8016948699951172,
4421588257647460480,230.32445196291044,2.226225664491384,0.3279188020718397,-9.633196263150007,-3.74082483986804,17.422943115234375,0.7643947601318359,
4421588261946183168,230.31395313792422,2.2309024343181822,0.13330865923864968,-4.645220113141617,-7.978327765423983,14.754592895507812,1.0674657821655273,54.259037017822266
4421588261946183552,230.30903715276952,2.2290147630793746,1.2365492006643108,-23.88441570702677,-3.432288782703529,16.682924270629883,1.5960865020751953,
4421588330665658496,230.34924436894286,2.2454596026946003,1.0261630614037793,-0.2510653305097754,-4.9187747217701085,17.033184051513672,1.5419864654541016,
4421588704324067840,230.35624840231213,2.2481741969246314,0.488293729707941,-5.1143697494766185,-2.933407835262483,17.373355865478516,0.8772735595703125,
4421588708622779648,230.35728951293314,2.2443142795444535,0.7916328723298767,5.783498333821713,-3.6889189548145356,14.486299514770508,0.8858137130737305,-6.44873571395874
4421588742982518784,230.36720722981755,2.256823055915223,2.9945782196668453,-72.68658665024088,16.109317834044422,14.310898780822754,1.309340476989746,-57.97304153442383
4421588944842251264,230.38383774684584,2.293674999600554,0.2804963048460735,-3.5968382725913006,1.3316820191118184,17.795528411865234,0.8125324249267578,
4421588944846771456,230.3871366511055,2.286857154325148,0.4587596281885752,-8.796549902456471,3.0998035016047396,13.285611152648926,1.173879623413086,-38.99443817138672
4421589082281198592,230.33883567900926,2.280423803499386,1.106342658884024,4.742964708904153,-10.968828991997562,17.486515045166016,1.6640434265136719,
4421589322799336832,230.17555878589835,2.1744199506796056,0.07483592301397661,-16.602743135234675,3.619674503047372,16.18366050720215,0.7151203155517578,
4421589636335726720,230.1642696782149,2.2049748155814464,0.2994060031454247,-1.9487431955535182,-3.0970676793425587,17.010751724243164,0.7923507690429688,
4421589670695464704,230.18142148133597,2.2124377543725173,0.6354471925923397,5.832534272152071,-2.7556049568843126,14.996909141540527,0.7917566299438477,
4421589773774680960,230.19123007819718,2.230577722606005,1.2599897039671475,-24.03220495964606,-26.26223641047369,16.810625076293945,1.5780858993530273,
4421590014292847872,230.23405714036087,2.242338037843893,0.4594127259374498,-4.300577229652421,-3.842469964907658,16.667997360229492,0.9124374389648438,
4421590220451277952,230.23148946359595,2.240655438294411,0.584963412907682,-12.229743118552129,-15.962869119412169,15.361278533935547,0.8937196731567383,
4421590284872034688,230.22014610961722,2.255842628336633,0.282540332633917,-2.469400478677592,-0.7208841262192831,17.339252471923828,1.0013084411621094,
4421590392249972480,230.15122213360243,2.2123846864589023,0.1722596835956671,-4.251942576858639,-1.842749863306923,16.78245735168457,1.0587654113769531,
4421590628468294656,230.1144584544476,2.228937267559035,0.5030331316685636,-8.347057002371166,-0.8479496129062457,17.071985244750977,0.9947490692138672,
4421590735847362048,230.12245565753568,2.2466346223201317,1.1207289736337596,-3.495905575031532,5.560934088104778,16.391592025756836,1.3547086715698242,
4421590800267045376,230.1532575916374,2.2592799605312575,1.639498665505747,-21.387515087689025,-9.37167746369639,17.95468521118164,2.177255630493164,
4421590834626775296,230.1351960264554,2.253997001626453,1.018101272399546,-10.48269666841593,5.468773626173774,17.89765167236328,1.4115715026855469,
4421590873287089792,230.14155237949097,2.2607789232212885,0.48312282101119847,-8.569414084565484,-1.4231010060633615,12.20392894744873,1.1739397048950195,-61.14173889160156
4421590972066761984,230.18028566017378,2.253881424824044,0.2705971507285013,0.4580592015398188,-2.1272295673788366,16.312223434448242,0.8235740661621094,
4421590972066802176,230.16555326604526,2.2564865818413167,0.7336680059288024,4.640368289860607,-1.5718881215307938,17.24192237854004,1.5180892944335938,
4421591010725266304,230.19129474786857,2.2671335594764277,1.0972770792284798,-9.435625969812005,-17.53198275688913,14.143963813781738,0.8550701141357422,47.07095718383789
4421591079444742272,230.21318297257557,2.274053876316957,1.2877831589583868,1.4079086851365,-1.5306577462899127,14.078718185424805,0.831904411315918,45.624595642089844
4421591354322652928,230.20213675706364,2.298852087000445,0.21804459363895623,-2.1731638300497975,-1.8154127693191755,14.011073112487793,0.0391387939453125,
4421591354322653312,230.2003129401045,2.3002876112474797,0.352894261081978,7.062032967378851,-4.850932291688884,17.5279598236084,1.0912227630615234,
4421591418743419776,230.18312307826062,2.309292649405837,0.33901121996620504,-1.6099076733033302,2.8862681889718487,17.98247528076172,0.9968204498291016,
4421591629200548224,230.31357956695064,2.278038842242768,0.9608667096879248,-16.0253833859669,14.116879562257848,14.4417724609375,0.8044929504394531,28.077932357788086
4421591732279768192,230.24397119713103,2.2656757230714577,0.4066768963799067,-9.430942865593424,1.1112265471925258,15.41164493560791,0.8799924850463867,
4421591835358984576,230.25724937207318,2.2842669151956727,1.595190972783948,13.90600940713855,-1.4420723639501039,15.564865112304688,1.7927303314208984,
4421591934139490560,230.25809640394013,2.2969520053718036,1.072812781755857,9.624153413250582,-2.551305459591273,17.684059143066406,1.849365234375,
4421592037218705408,230.3267850372043,2.2960480964587715,0.38601930207865814,-1.1191923548183418,-0.3147422128167305,17.43511199951172,0.8352069854736328,
4421592110236888704,230.3248945289925,2.302702575255397,0.6073894765548594,-15.009268869920056,-8.434046721570805,17.83535385131836,1.2600727081298828,
4421592213316105600,230.32129607239284,2.3160259308381654,4.0478232293418746,-54.9628515812215,-23.527301463770296,17.948013305664062,2.701122283935547,
4421592247675843328,230.33947571985175,2.323815992239205,0.7602956158156744,-48.59724074882422,-14.761574516085101,17.500165939331055,1.1850833892822266,
4421592316395321600,230.30689386054058,2.3136643216802124,3.5161711077712754,-2.416067558566354,-29.332915627345077,17.4483585357666,2.7693843841552734,
4421592316395321856,230.30270301655682,2.313558465385632,0.34812417802100476,-14.474300328773374,-0.25224478179574855,16.660673141479492,0.7972640991210938,
4421592556913491840,230.23507402863828,2.2828086960496647,0.24444432684458003,-13.253174574649707,-7.654416295253115,17.963926315307617,0.9712295532226562,
4421592694352446848,230.2423281049653,2.3051291281853157,0.17177536023479803,-6.96934176739671,-4.136385117539274,17.329254150390625,0.9703254699707031,
4421592763071924480,230.24383582072826,2.31578782666945,1.9656925326737764,-2.0387249966203904,-28.76128648909614,17.972864151000977,2.9478206634521484,
4421592797431664000,230.2485611350584,2.3267012139313925,0.9416266303555075,-15.289773946233584,-10.864644994859601,13.262842178344727,1.1349258422851562,-42.40667724609375
4421592969230358528,230.22955831852047,2.3302515096369465,0.17235842922504804,-14.67924445360222,-6.443580331715205,17.324806213378906,0.7560768127441406,
4421593068014913536,230.23120830358658,2.3387689092240653,0.724063259516533,1.7005594597999325,-5.589186698799519,16.014366149902344,0.9629602432250977,
4421593381547217536,230.25107461716334,2.3368937299181574,0.9917425060053632,9.188193552024913,-5.675678803871271,15.573413848876953,0.9570140838623047,
4421593415906956544,230.26883069776952,2.3499003219419925,1.5061774347303245,-16.360162074829898,1.9842732959130072,17.37215805053711,2.0473098754882812,
4421593415906957696,230.25604439164482,2.3524348397219343,0.3518186206242615,-1.8374722782755744,-7.9646102886634775,16.522096633911133,0.7884197235107422,
4421593484626435712,230.25530425614247,2.3619469372666324,0.38491974576694005,5.419909450786857,-16.208776045407397,16.030263900756836,0.8089122772216797,
4421593583406967424,230.2649061433909,2.3742257925580863,0.6368380910751494,3.10474970911122,-10.7469845999951,17.47995948791504,1.215627670288086,
4421593656425096832,230.44506210287972,2.2430758006272504,3.360370853063456,-6.718684753594738,-2.161604483989363,15.158621788024902,1.804173469543457,19.688289642333984
4421593759504314752,230.45025148660233,2.269872000004225,0.6471422681144523,-9.721499009644225,-10.11890507399939,16.924245834350586,1.1037139892578125,
4421593759504315136,230.4434365285351,2.266392292191964,0.7595832516489232,-5.323221394007719,-6.66432879007391,16.073747634887695,1.025496482849121,
4421593823925045376,230.48491892315292,2.27596465515284,0.9179049322942596,-1.2290972141090566,6.9944885989172665,15.519064903259277,0.9949741363525391,
4421594103101700352,230.4666075447922,2.295378723139684,0.30712430354379466,-8.102403937719998,-13.109696164224738,16.357257843017578,0.79669189453125,
4421594377979605504,230.5174800405947,2.3126898389349324,0.26683774719125014,-13.47913912603,-4.813080436773839,15.636375427246094,0.8117179870605469,
4421594476764651264,230.47146257461947,2.3050538027590366,4.906569875810756,12.469781638131941,-8.046295457003705,16.59649658203125,2.5302658081054688,
4421594481058823680,230.4712789121548,2.305081797329005,,,,17.210405349731445,,
4421594515418562432,230.48760749622502,2.3163488569230877,1.3902991846818709,-3.343416980825962,-4.01432349293167,15.692638397216797,1.3358831405639648,
4421594549778301696,230.45836408999998,2.305745714163126,0.0775150350820849,-5.555438000139125,-5.633053736019117,14.920315742492676,0.2709636688232422,
4421594584138042112,230.46528386878052,2.323114738167661,6.25936779966307,3.4579845245339635,-48.77182955513348,16.993623733520508,2.712588310241699,
4421594682918577024,230.48091324184364,2.331465135634892,0.9064819371963836,-1.878191013586656,-2.080596257242577,16.18364143371582,1.172311782836914,
4421594682918577152,230.4839085502273,2.3309421717111056,0.9053988487171164,-1.0116055865548172,-16.489258941225437,17.599380493164062,1.8385906219482422,
4421594721576996608,230.49351726388295,2.3462798458952645,0.65758398752031,3.5350611875889832,-3.7690694888133334,16.839242935180664,1.2234859466552734,
4421594785997777152,230.41730808159727,2.302848086455674,1.7543974161440763,17.52992602031032,-10.127983065410225,17.352628707885742,2.1865234375,
4421594790296472704,230.42219210779714,2.298001982105286,2.269620420426102,8.937279564858493,-2.079307359535004,17.307300567626953,2.034027099609375,
4421594923436737408,230.4308438428722,2.31556893819039,0.21677453769790528,-6.035759385848486,-2.919792862606578,17.36637306213379,0.8308734893798828,
4421595580570459264,230.4278802860245,2.3376177498410446,1.0439286968586245,3.157596976964599,-19.231575691743412,13.640752792358398,0.9599475860595703,-79.10061645507812
4421595718009412864,230.44797497275243,2.3534067787960886,1.2389383050770952,-10.014170265437912,-6.119501744620436,13.75523853302002,0.8267040252685547,0.5429859161376953
4421595718009413632,230.45623406604963,2.362404529770492,0.5627256479855345,3.066506284287284,-4.004784133635422,16.855443954467773,1.0482215881347656,
4421595748070391680,230.46640963805072,2.3733850986124208,1.188561897568873,-0.687977874342022,0.3061133808874734,13.833807945251465,0.8856773376464844,-10.229467391967773
4421596057308117760,230.53953807593226,2.348769328732262,0.6791490349450824,-19.493455800388084,-4.620918805408705,17.534618377685547,1.0787639617919922,
